Id,SalePrice
1461,120473.201
1462,144655.4071
1463,186276.5454
1464,204948.7036
1465,202974.0777
1466,175488.0059
1467,174374.0455
1468,166516.2198
1469,191072.1321
1470,118445.2582
1471,168946.057
1472,105506.4388
1473,101481.9565
1474,144042.196
1475,108243.1009
1476,353890.0286
1477,245497.6423
1478,312044.579
1479,308007.3335
1480,451358.8062
1481,314613.6228
1482,220649.1273
1483,183130.8141
1484,173821.7435
1485,184718.3481
1486,195976.0979
1487,324729.9465
1488,228386.4393
1489,189266.7646
1490,233918.4224
1491,194471.178
1492,95608.70294
1493,185064.2047
1494,274390.7565
1495,270545.2064
1496,227938.7309
1497,182025.8188
1498,188355.8025
1499,165609.0728
1500,160202.6764
1501,181012.6453
1502,153612.0852
1503,305192.7381
1504,231059.7103
1505,217292.5275
1506,190515.9047
1507,227356.5834
1508,193735.7711
1509,158612.8777
1510,144809.9765
1511,160405.1798
1512,170756.6584
1513,149841.085
1514,147615.3934
1515,196512.4741
1516,153232.3629
1517,174799.8326
1518,135040.0937
1519,197276.5847
1520,127466.3135
1521,135339.6418
1522,173090.1442
1523,117606.7721
1524,127223.2949
1525,119796.7081
1526,112324.761
1527,110293.8284
1528,131553.9572
1529,151787.182
1530,196636.373
1531,128541.807
1532,97241.39794
1533,141808.2995
1534,126125.4786
1535,139374.6137
1536,108271.1566
1537,59893.74802
1538,136813.5492
1539,186191.8381
1540,93749.2673
1541,143434.5658
1542,148103.8877
1543,178246.8657
1544,86843.80088
1545,111825.6841
1546,129773.7001
1547,141653.6823
1548,136358.7079
1549,120020.062
1550,131182.1834
1551,104066.9342
1552,129492.6786
1553,135919.0662
1554,123212.9957
1555,163201.2849
1556,89918.88299
1557,107182.7374
1558,103280.813
1559,65786.56099
1560,126448.1194
1561,117594.6536
1562,128735.9689
1563,121604.0196
1564,160100.5378
1565,154504.3567
1566,226315.9215
1567,84467.80782
1568,229036.9541
1569,132175.6379
1570,127991.5407
1571,114236.041
1572,138057.893
1573,231093.9778
1574,119772.9508
1575,224979.206
1576,240453.1851
1577,185658.8149
1578,148530.7254
1579,147376.4751
1580,196684.696
1581,151819.7302
1582,125397.6054
1583,268087.7702
1584,210821.4685
1585,139506.1881
1586,80948.39669
1587,111289.4798
1588,151753.3728
1589,98690.46864
1590,129625.051
1591,96705.69192
1592,126312.2001
1593,126106.7855
1594,123183.0576
1595,105677.4914
1596,204475.0355
1597,191271.685
1598,212994.4079
1599,155609.6585
1600,152672.3746
1601,67187.25668
1602,118460.0727
1603,69193.61648
1604,269805.5408
1605,215755.3599
1606,160009.1525
1607,172230.441
1608,223720.1423
1609,181507.1701
1610,158696.0411
1611,135172.6436
1612,172468.8376
1613,162662.274
1614,128964.2817
1615,100413.1256
1616,85455.58435
1617,101804.1228
1618,137048.4314
1619,136248.6689
1620,131584.7981
1621,135123.3788
1622,141258.2607
1623,230490.1217
1624,194868.6843
1625,115021.4363
1626,165422.5579
1627,197261.6598
1628,277062.4736
1629,185584.4984
1630,328346.7692
1631,239351.9109
1632,242557.3029
1633,178929.2019
1634,187837.0262
1635,173120.9406
1636,156844.9698
1637,196287.1835
1638,182835.1569
1639,188124.9145
1640,236287.9246
1641,181795.0111
1642,242018.0371
1643,220826.2051
1644,242814.6716
1645,202258.8228
1646,154189.589
1647,159458.3351
1648,136930.9222
1649,140213.4414
1650,114707.4805
1651,123384.4502
1652,101548.5663
1653,104022.7763
1654,148855.3323
1655,129381.1912
1656,142360.805
1657,152196.864
1658,152926.8308
1659,121377.9939
1660,152976.9162
1661,429993.0029
1662,368649.823
1663,349159.6701
1664,465940.8498
1665,300102.1827
1666,305906.5802
1667,369846.2402
1668,330619.1935
1669,299877.6272
1670,330280.0614
1671,252154.6698
1672,372656.0063
1673,282915.1475
1674,236501.0164
1675,201742.0482
1676,194298.6956
1677,214316.9945
1678,425908.0122
1679,375676.9234
1680,311969.7642
1681,245974.2881
1682,307995.3171
1683,196347.7968
1684,174691.1306
1685,176336.2084
1686,180878.6166
1687,168917.0493
1688,194196.5059
1689,189899.8825
1690,191968.9869
1691,185751.2374
1692,254947.2085
1693,169034.7376
1694,184476.6177
1695,166427.8035
1696,267929.5172
1697,173854.3614
1698,324658.7703
1699,311514.3298
1700,247593.4413
1701,260328.7924
1702,240342.2364
1703,238032.0882
1704,253986.9741
1705,244670.2134
1706,429660.8988
1707,217043.5601
1708,197992.0722
1709,244423.6129
1710,225144.0397
1711,268044.484
1712,250371.4506
1713,260157.5156
1714,219568.0393
1715,204492.353
1716,180059.4907
1717,177654.4754
1718,138262.7483
1719,218029.4975
1720,231850.7089
1721,147069.2648
1722,119104.6794
1723,145000.6908
1724,206839.3064
1725,232206.5256
1726,189856.8466
1727,151568.6484
1728,168677.6467
1729,176543.291
1730,156824.3314
1731,115032.0812
1732,126607.2964
1733,114391.5413
1734,133107.5008
1735,116846.7862
1736,111798.5316
1737,297272.3157
1738,259543.4084
1739,248701.0543
1740,231407.864
1741,190702.1461
1742,176260.1225
1743,174618.1481
1744,368207.1968
1745,212591.867
1746,184306.9268
1747,217551.1409
1748,213233.0779
1749,145789.791
1750,124111.192
1751,241594.9656
1752,119598.2346
1753,157919.701
1754,193873.0994
1755,167999.5194
1756,127199.0844
1757,122468.9915
1758,146353.7157
1759,165288.1517
1760,161877.4313
1761,149293.0276
1762,179771.9865
1763,192785.083
1764,120910.3896
1765,139473.594
1766,184497.6183
1767,206138.7438
1768,142362.5427
1769,167827.1032
1770,148743.2971
1771,125959.0488
1772,135090.1808
1773,128138.2563
1774,142850.2542
1775,145365.8548
1776,125030.1688
1777,110709.1715
1778,140437.77
1779,127037.8763
1780,161319.3153
1781,132430.3684
1782,90841.5093
1783,137045.7151
1784,108970.1384
1785,124204.845
1786,137124.4025
1787,155981.3923
1788,64713.14958
1789,96672.58321
1790,86056.76521
1791,178157.0141
1792,158554.1551
1793,129607.1412
1794,149926.7669
1795,138910.0484
1796,126346.2108
1797,111255.0929
1798,126789.9336
1799,105916.0921
1800,123668.6613
1801,128894.5647
1802,136853.4181
1803,153318.5219
1804,136188.2316
1805,132990.8834
1806,125228.5622
1807,118281.9949
1808,113272.013
1809,120971.4824
1810,135569.6232
1811,100868.0318
1812,96081.59453
1813,142211.5431
1814,106151.8044
1815,58747.94682
1816,102042.9293
1817,105988.6953
1818,154604.5546
1819,131364.808
1820,56504.22568
1821,113738.76
1822,146001.2155
1823,46741.14228
1824,121726.9851
1825,135794.2594
1826,112524.7591
1827,106552.5036
1828,130504.5491
1829,115383.6698
1830,132884.0798
1831,147542.6967
1832,84438.52553
1833,133773.3012
1834,120553.3789
1835,119151.502
1836,121744.1224
1837,93698.66211
1838,129730.253
1839,111285.6676
1840,130658.3299
1841,124891.5293
1842,93501.77163
1843,132000.1683
1844,144346.4097
1845,142023.9103
1846,161247.9061
1847,170001.4803
1848,59857.16142
1849,124271.9408
1850,117810.0253
1851,148177.7265
1852,122331.8077
1853,129188.3142
1854,168021.5939
1855,161400.3436
1856,216437.903
1857,158565.5949
1858,142981.2771
1859,123132.7424
1860,144326.7037
1861,122919.2774
1862,299674.4019
1863,285767.5029
1864,285794.6829
1865,335834.4182
1866,316150.2178
1867,209711.1937
1868,273176.914
1869,195559.4053
1870,213852.7351
1871,266513.8004
1872,175494.4549
1873,232612.369
1874,159886.8024
1875,201713.591
1876,205814.094
1877,202699.4356
1878,210506.0825
1879,134603.4654
1880,132491.7084
1881,225474.3012
1882,231532.2735
1883,184792.6519
1884,200302.1355
1885,216961.4515
1886,269561.3276
1887,208175.1889
1888,242997.0758
1889,176971.1836
1890,120688.4934
1891,127372.9272
1892,99993.54568
1893,129104.3207
1894,121284.7374
1895,142469.5094
1896,128816.9437
1897,117386.847
1898,113896.9507
1899,161293.5624
1900,144089.838
1901,178645.8859
1902,161508.2956
1903,214748.9872
1904,148346.502
1905,192411.0032
1906,140020.6518
1907,193740.3367
1908,107809.8704
1909,128969.9508
1910,118871.2196
1911,217152.8823
1912,329486.4287
1913,134245.3088
1914,52995.84834
1915,331768.7441
1916,77895.86381
1917,225136.0384
1918,135528.3051
1919,169859.4582
1920,160332.5734
1921,365772.3754
1922,314050.5537
1923,242058.6886
1924,237530.099
1925,199836.0604
1926,358800.6934
1927,132702.0772
1928,160890.7295
1929,122921.0256
1930,129887.2508
1931,133559.7938
1932,137706.7254
1933,204679.5802
1934,186622.3662
1935,180889.1445
1936,205204.2937
1937,188743.0509
1938,169836.5257
1939,268200.4115
1940,194961.9712
1941,177047.3414
1942,173008.3617
1943,221380.1446
1944,409334.4608
1945,395017.9591
1946,147274.8713
1947,342252.1611
1948,171880.9589
1949,228144.8933
1950,182184.5433
1951,223419.567
1952,194193.0394
1953,162851.3119
1954,188681.1281
1955,137451.9133
1956,318840.3527
1957,155059.1976
1958,244353.8913
1959,140400.3993
1960,122522.9297
1961,122806.5376
1962,101733.9721
1963,105643.8429
1964,112495.2433
1965,146611.458
1966,136305.5983
1967,301396.6472
1968,383448.3463
1969,365614.4727
1970,385221.3844
1971,461693.9606
1972,355783.9125
1973,283764.6995
1974,333397.5051
1975,574684.8312
1976,262968.366
1977,327339.0238
1978,345501.1899
1979,308074.1546
1980,218771.2695
1981,318386.9238
1982,210474.193
1983,209652.5861
1984,178999.0854
1985,225310.6367
1986,203629.4765
1987,196431.5429
1988,176368.8379
1989,194798.3679
1990,211039.47
1991,229544.1508
1992,219572.043
1993,172515.5856
1994,225352.6244
1995,188136.8024
1996,257707.0436
1997,311756.6456
1998,289449.0877
1999,284523.0448
2000,306616.7424
2001,275349.5387
2002,233564.6054
2003,249173.0148
2004,269780.7892
2005,229526.0933
2006,224321.2253
2007,241507.1517
2008,221553.6364
2009,207337.3434
2010,190209.6499
2011,135094.5347
2012,176442.0829
2013,187835.4549
2014,191892.9316
2015,208463.6947
2016,191638.3939
2017,199108.9741
2018,116839.0763
2019,131722.6647
2020,95198.91459
2021,108150.51
2022,188966.9386
2023,145739.2176
2024,269697.9863
2025,323336.8806
2026,187616.612
2027,163550.5059
2028,157137.6276
2029,175336.9119
2030,252289.5001
2031,222659.8262
2032,241861.78
2033,241041.5231
2034,176321.1933
2035,226394.8149
2036,195909.6099
2037,217705.5988
2038,315046.7804
2039,221454.0188
2040,290209.688
2041,310612.9382
2042,211670.518
2043,178799.0497
2044,174455.4761
2045,193280.4464
2046,160041.6959
2047,141318.8658
2048,136848.6995
2049,142278.6445
2050,168116.4779
2051,102174.8655
2052,127075.8541
2053,148140.0546
2054,98817.50842
2055,156200.6651
2056,141530.4646
2057,116944.5758
2058,204522.582
2059,139198.0043
2060,168162.5434
2061,165538.4928
2062,126474.2256
2063,118777.0781
2064,141880.7874
2065,101279.0893
2066,164245.4187
2067,136163.9291
2068,146080.1261
2069,79921.28477
2070,116824.7555
