Id,SalePrice
1461,121879.181
1462,154925.3123
1463,195358.7654
1464,257831.389
1465,201261.9086
1466,183662.0173
1467,182466.2587
1468,184729.477
1469,191112.2189
1470,125350.0986
1471,212655.6613
1472,109635.5215
1473,109731.8576
1474,151620.7076
1475,127963.7803
1476,425209.3321
1477,236637.6448
1478,293039.0644
1479,272072.31
1480,383671.0246
1481,258372.6345
1482,215069.4294
1483,202081.1755
1484,195978.332
1485,213908.7051
1486,207699.1944
1487,307413.4709
1488,241362.1049
1489,205918.5857
1490,248582.0665
1491,213189.8343
1492,102271.1411
1493,182523.974
1494,287561.037
1495,282373.4358
1496,251501.2301
1497,189553.6962
1498,189984.4763
1499,169365.5036
1500,183372.3753
1501,175418.6764
1502,195848.9043
1503,257205.4754
1504,245117.6936
1505,237971.2682
1506,161940.5164
1507,205961.5834
1508,193657.0624
1509,144693.1013
1510,142133.3202
1511,132084.5469
1512,155165.1634
1513,137815.8376
1514,118395.2947
1515,150845.6164
1516,139257.869
1517,175323.0688
1518,128186.2401
1519,222192.8086
1520,136790.9116
1521,145938.7616
1522,152138.4191
1523,124767.335
1524,122713.801
1525,124571.3708
1526,109006.3021
1527,115424.29
1528,120458.2628
1529,130067.1383
1530,161064.8875
1531,141156.5716
1532,107851.5841
1533,116786.3599
1534,101100.5723
1535,172848.6652
1536,118769.933
1537,89298.52888
1538,138547.5553
1539,149531.2499
1540,88860.973
1541,126478.4346
1542,111515.0507
1543,163059.118
1544,106773.5518
1545,116923.9326
1546,129892.7092
1547,131517.4549
1548,121131.8045
1549,115459.1133
1550,131630.9818
1551,117156.2472
1552,130967.2645
1553,152738.4901
1554,123745.3815
1555,174876.5528
1556,93818.69549
1557,82515.07043
1558,118118.6086
1559,104585.1304
1560,136052.2844
1561,109521.3746
1562,135600.58
1563,124690.1118
1564,171865.0257
1565,150536.2387
1566,200029.0882
1567,109280.4958
1568,274232.6064
1569,145302.3773
1570,156652.7327
1571,120779.5195
1572,130691.321
1573,249454.7027
1574,118580.0769
1575,241630.4418
1576,233637.6476
1577,225963.1868
1578,119984.8925
1579,153606.9341
1580,202013.6751
1581,155778.5066
1582,124486.4941
1583,251883.3111
1584,219351.3568
1585,156464.1842
1586,100836.7971
1587,114295.7565
1588,141601.3074
1589,114154.1533
1590,127386.0766
1591,107344.2938
1592,140526.1082
1593,130830.0332
1594,103205.3445
1595,139664.1743
1596,189396.0766
1597,139931.4739
1598,206959.0892
1599,216834.4824
1600,214122.187
1601,91424.62498
1602,111023.6556
1603,81515.12111
1604,278023.7515
1605,204722.701
1606,152892.6361
1607,125275.3976
1608,243502.8943
1609,195947.0893
1610,160117.469
1611,138131.816
1612,181127.4564
1613,184668.2042
1614,158070.6133
1615,116231.3138
1616,97194.14257
1617,106341.6908
1618,122957.2243
1619,152027.0933
1620,141962.1724
1621,136931.0999
1622,147690.4338
1623,233705.7289
1624,254504.6043
1625,122361.3442
1626,167281.7608
1627,186626.467
1628,234284.3005
1629,183076.139
1630,269779.1047
1631,209304.8751
1632,218515.9008
1633,195585.1851
1634,187559.1036
1635,186501.2066
1636,181275.1687
1637,196876.9994
1638,212534.1743
1639,183900.5348
1640,194201.1737
1641,184781.1849
1642,224239.4831
1643,244928.5057
1644,252419.0145
1645,188580.9313
1646,168922.5238
1647,150740.2647
1648,135011.6357
1649,143916.3661
1650,123034.7786
1651,127088.1319
1652,106531.2089
1653,110077.4408
1654,147884.649
1655,156314.5965
1656,150787.5553
1657,147400.875
1658,170503.7864
1659,122330.7772
1660,180274.9764
1661,376968.633
1662,271508.4288
1663,343193.5356
1664,386295.5121
1665,271406.8227
1666,310986.4865
1667,361312.0062
1668,368154.1336
1669,313308.0705
1670,317030.9339
1671,264877.6143
1672,291690.885
1673,254945.4006
1674,247521.7772
1675,222029.8873
1676,215226.8173
1677,224014.7862
1678,365113.7392
1679,354303.4157
1680,340025.0778
1681,260168.1104
1682,273202.9623
1683,221805.4293
1684,211597.2739
1685,196635.3645
1686,183634.3472
1687,203026.5287
1688,210093.8095
1689,207509.0535
1690,199176.6769
1691,199558.6567
1692,230196.2788
1693,197758.8786
1694,187865.4709
1695,165252.3957
1696,257089.2916
1697,180693.6615
1698,270789.7598
1699,309884.1406
1700,276589.7265
1701,282978.4659
1702,248947.5954
1703,240402.1251
1704,243407.3128
1705,260944.7399
1706,371036.8215
1707,226389.8374
1708,205471.4105
1709,251088.2594
1710,238588.7289
1711,269460.6947
1712,236980.7157
1713,247939.6128
1714,211115.9483
1715,222710.5654
1716,192059.9341
1717,193582.8596
1718,162736.9128
1719,212723.79
1720,217911.465
1721,175800.1919
1722,167211.0117
1723,162156.7669
1724,198773.7725
1725,226981.3122
1726,194751.1899
1727,180215.5896
1728,198934.7164
1729,175256.467
1730,156159.4958
1731,122489.8739
1732,127061.2028
1733,124177.7585
