Id,SalePrice
1461,121599.9093
1462,164039.8208
1463,189127.624
1464,202189.1874
1465,190208.5657
1466,170231.3447
1467,171558.3244
1468,159263.0508
1469,193970.0758
1470,115921.1045
1471,172662.5319
1472,96884.95444
1473,94853.46074
1474,147590.3867
1475,108092.81
1476,365635.2042
1477,251537.9627
1478,305406.0536
1479,298885.5791
1480,486485.834
1481,333775.4939
1482,210253.4738
1483,184583.0708
1484,161940.8796
1485,185230.464
1486,192388.0345
1487,328489.4352
1488,214094.7341
1489,196053.8755
1490,254263.653
1491,199600.1377
1492,92834.04373
1493,175737.5771
1494,285692.6487
1495,287745.1884
1496,237576.4896
1497,180105.4283
1498,187979.802
1499,164784.467
1500,159249.6456
1501,178658.6053
1502,137938.5001
1503,400718.0937
1504,233508.6969
1505,225492.7355
1506,189698.5555
1507,246761.5505
1508,195751.6912
1509,158593.863
1510,146103.0569
1511,168242.9724
1512,168407.8073
1513,143607.6515
1514,164735.3231
1515,195114.967
1516,156576.5004
1517,175903.8726
1518,131056.8648
1519,207588.1729
1520,123352.1121
1521,133553.1154
1522,172291.3015
1523,111400.0251
1524,128047.8811
1525,121605.285
1526,109280.419
1527,104418.0036
1528,130829.8161
1529,162456.1363
1530,201655.959
1531,112634.4075
1532,92401.25227
1533,152460.2683
1534,122124.7478
1535,144292.0686
1536,106430.4252
1537,51100.21851
1538,135265.5749
1539,194812.6085
1540,92093.6221
1541,144654.8755
1542,162159.1141
1543,181982.4379
1544,84733.39689
1545,114063.0832
1546,131943.0515
1547,141377.8275
1548,136656.7682
1549,117009.4243
1550,132410.6431
1551,103520.7959
1552,135540.9593
1553,141152.3367
1554,114960.8731
1555,161371.4154
1556,86671.99866
1557,117733.4174
1558,101923.982
1559,48686.96756
1560,130038.8288
1561,121757.8551
1562,128559.3091
1563,123353.3263
1564,153024.3186
1565,152807.2154
1566,243155.7373
1567,75151.66579
1568,236573.9573
1569,132053.3878
1570,128241.0333
1571,112689.056
1572,144393.3101
1573,236987.1622
1574,114763.8455
1575,239128.8759
1576,233132.8143
1577,174555.6267
1578,143917.5001
1579,150837.3549
1580,192759.3844
1581,159181.833
1582,124395.4112
1583,286040.9236
1584,212490.7628
1585,136415.4055
1586,74928.03861
1587,110133.5692
1588,154733.3581
1589,97368.86479
1590,127295.1985
1591,91057.23689
1592,121361.2563
1593,125448.6633
1594,146761.1612
1595,102414.5088
1596,214621.654
1597,209020.6725
1598,230600.0585
1599,170132.5632
1600,155640.9008
1601,62230.01191
1602,115086.3966
1603,67863.07303
1604,274609.2044
1605,226624.1079
1606,158138.7327
1607,171974.2961
1608,216425.5459
1609,180908.3114
1610,159523.3758
1611,135079.5471
1612,172890.3104
1613,163507.6216
1614,129044.9478
1615,90873.95741
1616,77202.41983
1617,92759.37718
1618,136580.6675
1619,141660.6781
1620,137962.6435
1621,133782.8886
1622,136467.0321
1623,246096.7454
1624,203910.0588
1625,114854.6898
1626,163667.6184
1627,194552.1527
1628,278833.5881
1629,172880.485
1630,360642.3203
1631,236012.6693
1632,249998.6277
1633,165384.4734
1634,185994.6545
1635,171096.0243
1636,147953.1346
1637,203622.1352
1638,178506.5672
1639,183402.2603
1640,243479.0671
1641,180221.3624
1642,255213.2543
1643,218161.6504
1644,242377.4901
1645,205155.1495
1646,154648.2931
1647,157646.1594
1648,127721.2127
1649,137813.9527
1650,113197.8606
1651,116422.3483
1652,96521.74416
1653,99388.03732
1654,146922.439
1655,132197.1138
1656,141228.2138
1657,153104.2518
1658,147282.5081
1659,123539.7018
1660,153266.3782
1661,466133.2716
1662,397120.9043
1663,378578.2655
1664,570204.0056
1665,307987.3343
