Id,SalePrice
1461,130175.0557
1462,166183.6117
1463,177940.3317
1464,187952.0891
1465,194194.7055
1466,178439.1017
1467,171715.1356
1468,172795.7168
1469,191931.0564
1470,118476.5916
1471,203297.8226
1472,94335.59338
1473,104205.3019
1474,151236.7254
1475,140799.808
1476,358991.1215
1477,242783.7651
1478,281178.3097
1479,267489.14
1480,459417.993
1481,333447.5909
1482,205431.7963
1483,169155.8246
1484,165539.2053
1485,178315.2961
1486,198155.902
1487,341423.8346
1488,238432.8885
1489,196731.9957
1490,199512.7735
1491,190488.7177
1492,99169.65979
1493,183163.2586
1494,292787.452
1495,299992.2278
1496,226259.0708
1497,179983.0605
1498,160321.6245
1499,157629.2857
1500,160453.5215
1501,174939.8761
1502,156177.9152
1503,284397.2038
1504,227553.2307
1505,229442.7344
1506,177698.8875
1507,214209.8339
1508,200499.6975
1509,160320.6897
1510,148368.538
1511,148913.1818
1512,168047.1414
1513,156201.8096
1514,175999.7797
1515,168136.8014
1516,155287.3313
1517,156524.71
1518,133237.4614
1519,219757.5693
1520,137629.3118
1521,142037.2048
1522,160717.683
1523,120220.9149
1524,127042.661
1525,130520.4544
1526,131084.8652
1527,102710.3674
1528,132202.93
1529,145608.985
1530,172246.4992
1531,116844.4658
1532,109865.2231
1533,147440.5914
1534,116622.8604
1535,154325.247
1536,124179.2036
1537,71076.75903
1538,154052.4541
1539,164952.0477
1540,112492.7557
1541,147880.6099
1542,143690.0197
1543,216082.4725
1544,83468.04727
1545,112890.6323
1546,121312.2462
1547,132611.1768
1548,128779.4912
1549,112477.7775
1550,131845.0609
1551,119631.3118
1552,132599.2802
1553,146486.0329
1554,114218.2014
1555,169613.335
1556,84907.25497
1557,133221.0352
1558,91006.42928
1559,110477.2843
1560,143069.1639
1561,146445.7401
1562,130560.8169
1563,121532.9884
1564,157372.2343
1565,149815.2818
1566,225332.7575
1567,73981.26365
1568,220020.5672
1569,162825.8845
1570,137662.4648
1571,113600.4242
1572,144265.7215
1573,232417.978
1574,92654.55296
1575,206743.0843
1576,213916.3572
1577,193103.5453
1578,150101.93
1579,142090.6744
1580,189845.0694
1581,147085.5777
1582,126346.1699
1583,316323.6264
1584,226407.4026
1585,140640.3764
1586,67578.16829
1587,100413.4585
1588,148752.268
1589,100540.8521
1590,129914.0622
1591,100933.3852
1592,127186.2583
1593,112318.1792
1594,152853.653
1595,115076.6689
1596,246855.8654
1597,180294.5243
1598,185408.771
1599,161803.4252
1600,168393.0003
1601,72786.6002
1602,119402.0832
1603,88046.88416
1604,281235.7489
1605,234340.8672
1606,166446.7027
1607,173869.3762
1608,212106.3674
1609,193810.072
1610,158098.0591
1611,142637.5648
1612,159346.3848
1613,159677.9826
1614,119073.3196
1615,92853.24294
1616,78866.0192
1617,94604.22544
1618,124207.0978
1619,141337.0744
1620,155845.427
1621,137151.5358
1622,145611.5774
1623,282500.6739
1624,212894.3106
1625,130230.7445
1626,170767.7776
1627,188009.4988
1628,274266.1721
1629,176374.9992
1630,370066.932
1631,210924.1006
1632,253146.6482
1633,173456.2839
1634,180494.8275
1635,177510.0009
1636,156084.7135
1637,184831.0664
1638,198293.6937
1639,177627.9803
1640,266763.192
1641,181751.8163
1642,227588.2203
1643,219756.2607
1644,230960.9152
1645,185394.4214
1646,158945.5281
1647,166263.6838
1648,138732.9315
1649,138961.2946
1650,119486.9355
1651,123346.1821
1652,92755.32023
1653,106011.9542
1654,152732.3651
1655,160170.372
1656,149088.3883
1657,152978.9094
1658,152605.6291
1659,141917.136
1660,146698.6264
1661,464563.6169
1662,398571.72
1663,395142.7338
1664,517129.2155
1665,290632.2009
1666,332530.9701
1667,400631.5878
1668,320481.396
1669,286909.3083
1670,328734.7289
1671,276846.4487
1672,474849.5252
1673,280458.852
1674,244095.8472
1675,187773.9208
1676,188755.1679
1677,216449.3694
1678,522212.9379
1679,386017.7816
1680,332065.6182
1681,239870.2136
1682,301617.6948
1683,191152.9216
1684,173138.9219
1685,174273.4852
1686,168841.3476
1687,169359.1101
1688,185084.4017
1689,182339.8104
1690,185833.2725
1691,183107.6347
1692,232965.8108
1693,176335.0768
1694,182537.2464
1695,168401.1711
1696,268108.0153
1697,169282.2507
1698,357191.026
1699,335707.1385
1700,252817.7372
1701,266350.7788
1702,250452.9098
1703,253084.5574
1704,275359.1283
1705,225393.4092
1706,480070.6683
1707,218851.4462
1708,215529.9843
1709,253266.5409
1710,210965.1831
1711,238678.7584
1712,257111.9639
1713,272971.9654
1714,235942.9514
1715,195189.8438
1716,178353.1532
1717,167626.9361
1718,133479.8199
1719,209941.7071
1720,245905.8275
1721,164023.6889
1722,128840.8603
1723,156036.5015
1724,204401.7265
1725,226244.7253
1726,187353.7853
1727,161856.7042
1728,187269.4091
1729,163401.6351
1730,139683.3026
1731,123017.4846
1732,131287.94
1733,119090.8323
1734,128108.5135
1735,132324.8156
1736,117540.3331
1737,315173.5839
1738,236496.652
1739,288025.8177
1740,190228.6886
1741,180832.0768
1742,172616.9019
1743,174631.9074
1744,292373.005
1745,237015.0849
1746,203748.9082
1747,196196.888
1748,213099.8429
1749,155036.1276
1750,146450.4483
1751,236340.7171
1752,124315.2779
1753,140831.339
1754,212801.3235
1755,174025.2535
1756,122075.3542
1757,119521.7474
1758,144835.3049
1759,161929.6234
1760,161258.105
1761,151241.8511
1762,171183.157
1763,162320.9303
1764,117063.0526
1765,166170.3244
1766,170592.9601
1767,216481.9529
1768,140159.5867
1769,171445.1132
1770,141663.7142
1771,131078.5155
1772,140055.4422
1773,142031.823
1774,132857.5852
1775,134860.8637
1776,127753.779
1777,120272.6939
1778,133646.1086
1779,107792.9924
1780,178590.6334
1781,131531.516
1782,80488.32391
1783,136644.4781
1784,98392.40507
1785,116106.4087
1786,126772.0794
1787,164887.7396
1788,58492.80794
1789,92379.94786
1790,74288.4851
1791,176932.4502
1792,155217.3927
1793,141471.3071
1794,140747.9142
1795,142951.3231
1796,107210.1671
1797,120324.4571
1798,120310.2078
1799,115840.3985
1800,124292.9137
1801,134298.1212
1802,119205.9817
1803,152613.3407
1804,140623.4262
1805,137900.7807
1806,126046.027
1807,138868.8243
1808,111333.3366
1809,127595.8651
1810,133011.194
1811,112749.1014
1812,117812.9682
1813,122886.2675
1814,96639.89931
1815,57709.72389
1816,98611.10811
1817,110112.2227
1818,137133.7406
1819,113112.0275
1820,66460.73695
1821,102727.5
1822,148266.3008
1823,59721.42757
1824,127572.6474
1825,125634.7618
1826,105664.7222
1827,106784.3998
1828,133684.6412
1829,109140.1768
1830,143553.5207
1831,159067.4745
1832,108483.3534
1833,142551.0656
1834,122319.9775
1835,157986.231
1836,131976.3391
1837,106325.6829
1838,139165.1073
1839,93889.93575
1840,167475.8889
1841,146419.9669
1842,81131.16738
1843,138126.3749
1844,133219.7928
1845,140417.6926
1846,154315.1827
1847,153264.4521
1848,61604.29628
1849,108485.4995
1850,121544.9375
1851,143035.658
1852,126634.3605
1853,133977.9088
1854,172857.593
1855,149005.7708
1856,218890.3418
1857,142941.3122
1858,144095.6064
1859,120312.8814
1860,154044.5042
1861,119816.1252
1862,300347.1437
1863,296699.004
1864,296699.004
1865,306510.6533
1866,320304.126
1867,222880.5799
1868,305394.2929
1869,205167.409
1870,203731.4245
1871,237650.1874
1872,169008.5921
1873,251124.7993
1874,136450.0954
1875,209107.6015
1876,193789.4639
1877,213619.2614
1878,188220.1832
1879,134361.7052
1880,133128.8198
1881,234703.2223
1882,252413.4593
1883,191897.4674
1884,205300.2729
1885,238030.489
1886,299449.211
1887,206152.6002
1888,261890.3054
1889,159962.0885
1890,129045.4812
1891,140974.2598
1892,106761.8398
1893,143205.2537
1894,131551.1738
1895,142714.7205
1896,120342.1041
1897,119678.7064
1898,113317.1823
1899,133003.1303
1900,152805.3296
1901,158721.7911
1902,145837.9256
1903,234126.8124
1904,139206.3
1905,192574.1116
1906,168210.531
1907,192682.4177
1908,103798.578
1909,135020.1357
1910,114385.4596
1911,193578.6464
1912,334375.4103
1913,138259.1573
1914,63912.47475
1915,337922.9855
1916,68342.6176
1917,251803.2245
1918,139361.9986
1919,165664.7174
1920,151172.6468
1921,420187.2832
1922,309812.8405
1923,211109.0329
1924,246844.9354
1925,217422.8294
1926,373273.1707
1927,138615.341
1928,156301.2543
1929,123747.7247
1930,128849.8909
1931,138059.4616
1932,138827.1354
1933,166954.7005
1934,182320.0319
1935,172741.4957
1936,187906.8295
1937,183356.0468
1938,163002.923
1939,258830.6444
1940,191441.8844
1941,177086.2165
1942,192985.3795
1943,199732.9194
1944,308272.8058
1945,360885.4213
1946,140174.2352
1947,315930.9263
1948,166718.1418
1949,243918.0497
1950,183207.6066
1951,264915.8903
