Id,SalePrice
1461,122251.347
1462,162534.6981
1463,185521.1053
1464,200385.1323
1465,194326.7619
1466,168317.6731
1467,172287.8966
1468,160045.4991
1469,191309.7773
1470,115790.1908
1471,169109.4443
1472,97438.61586
1473,95643.63738
1474,146700.8505
1475,107295.51
1476,358073.8359
1477,249990.9916
1478,304803.2356
1479,298758.9021
1480,438817.254
1481,326457.3242
1482,212316.84
1483,179796.647
1484,159953.624
1485,191308.9043
1486,192856.8054
1487,325677.1781
1488,221293.6822
1489,193490.1931
1490,250685.5682
1491,200428.0625
1492,95557.59536
1493,179637.7392
1494,286141.0049
1495,285699.5533
1496,233909.1065
1497,177868.2503
1498,183230.5148
1499,166554.7348
1500,160253.9107
1501,177307.6536
1502,140803.8643
1503,293871.6546
1504,236185.866
1505,225544.9998
1506,187846.5697
1507,243494.8111
1508,197949.2926
1509,159056.485
1510,145429.8756
1511,162346.0566
1512,169334.7757
1513,146982.9145
1514,158970.5921
1515,194301.3293
1516,157255.6499
1517,174720.3219
1518,132053.8044
1519,206736.8075
1520,125621.4975
1521,130692.4589
1522,173296.6551
1523,111817.8942
1524,124650.6464
1525,120679.1868
1526,110362.9995
1527,103296.9742
1528,130845.7542
1529,157830.859
1530,194950.2621
1531,115035.9444
1532,93788.1812
1533,146959.2851
1534,119274.0391
1535,145694.7031
1536,106521.4147
1537,59698.75054
1538,133845.0032
1539,191610.3309
1540,93618.90621
1541,143515.3289
1542,150995.2106
1543,184117.3422
1544,86680.4761
1545,114910.1647
1546,133723.5489
1547,142531.2066
1548,136721.999
1549,115848.9764
1550,133675.7372
1551,104200.7713
1552,135614.2006
1553,138426.7681
1554,115785.5363
1555,164785.8011
1556,89927.76868
1557,107266.2638
1558,102163.5492
1559,59948.0089
1560,133415.5411
1561,116616.1187
1562,129459.1295
1563,121989.1327
1564,152931.973
1565,153366.1423
1566,233030.5018
1567,78442.44645
1568,238172.6815
1569,132508.9054
1570,132245.0072
1571,108966.0564
1572,141547.597
1573,251164.8107
1574,114766.4404
1575,230306.0167
1576,237059.2432
1577,177175.0202
1578,147357.03
1579,144148.3953
1580,194732.1072
1581,160198.8399
1582,125337.3574
1583,279092.2546
1584,216151.3239
1585,135370.8097
1586,73504.50106
1587,111402.6515
1588,157302.6511
1589,95430.38414
1590,127285.2538
1591,92130.55983
1592,116038.6091
1593,122722.2194
1594,135158.9066
1595,102472.3222
1596,211538.8357
1597,209685.0769
1598,231607.2992
1599,163804.0404
1600,151605.8823
1601,65475.68669
1602,113662.1132
1603,69873.45512
1604,264997.8904
1605,227060.8823
1606,159528.3876
1607,172774.5385
1608,212165.2168
1609,178199.6457
1610,156742.3613
1611,134920.7095
1612,172378.2678
1613,162937.9637
1614,123918.6582
1615,90919.57257
1616,78922.25422
1617,92259.96823
1618,131721.0329
1619,141866.0793
1620,139522.5591
1621,133202.0235
1622,139632.8569
1623,243944.5679
1624,207029.8861
1625,114597.3611
1626,165714.1067
1627,194324.9738
1628,278391.0266
1629,177349.4942
1630,345482.575
1631,237257.5094
1632,250276.2491
1633,171399.2381
1634,185562.9067
1635,172071.2409
1636,147597.717
1637,201269.2416
1638,178817.8074
1639,181438.2833
1640,242797.5255
1641,177644.52
1642,260788.153
1643,218939.4048
1644,247521.9782
1645,204433.6838
1646,154458.754
1647,153540.333
1648,127217.2615
1649,139253.0557
1650,112670.0432
1651,115619.1348
1652,98070.52368
1653,100324.718
1654,148183.2957
1655,131774.7303
1656,142816.4146
1657,154235.461
1658,148589.7269
1659,120920.8685
1660,153530.0486
1661,427578.1881
1662,377312.2732
1663,372226.8677
1664,477025.0867
1665,314687.116
1666,313174.9798
1667,382282.8201
1668,347222.1224
1669,307857.0997
1670,345976.0045
1671,265032.9511
1672,386838.6788
1673,290208.3482
1674,233552.3138
1675,205374.2004
1676,199777.9739
1677,226843.6235
1678,426990.9931
1679,383620.82
1680,323448.3586
1681,254677.3641
1682,324014.6524
1683,188455.0033
1684,178220.6512
1685,174811.5825
1686,167342.6848
1687,170003.4631
1688,188651.0075
1689,192451.1714
1690,196008.5904
1691,184354.657
1692,257657.602
1693,168022.7682
1694,184441.7139
1695,163451.3426
1696,268988.5309
1697,169532.1602
1698,338008.9181
1699,305948.5519
1700,263458.069
1701,273865.9933
1702,248090.4591
1703,246912.0521
1704,272237.6981
1705,244052.6143
1706,407644.2952
1707,216810.7929
1708,201772.7727
1709,247291.0053
1710,219908.9285
1711,279873.6798
1712,252646.9091
1713,280143.3361
1714,227827.4416
1715,211334.2483
1716,185056.4953
1717,178163.4256
1718,136932.9341
1719,221939.4685
1720,231860.1316
1721,147304.0566
1722,118244.8566
1723,149621.3801
1724,199385.9063
1725,240869.7612
1726,190518.2754
1727,145917.8511
1728,163722.8313
1729,173581.2784
1730,143888.8146
1731,117694.1708
1732,128398.8551
1733,109327.9707
1734,125106.0599
1735,111384.6385
1736,108341.2122
1737,299704.2953
1738,277396.0976
1739,256869.0977
1740,230882.4062
1741,198984.9718
1742,172831.1938
1743,175322.633
1744,360926.7268
1745,215055.0545
1746,179069.4058
1747,222055.1899
1748,212949.2902
1749,141840.0406
1750,124153.9348
1751,242465.9867
1752,115284.2745
1753,151582.9084
1754,188583.2711
1755,168267.2277
1756,125455.1721
1757,121165.0753
1758,142389.6023
1759,169952.5428
1760,158942.5205
1761,147614.8142
1762,182947.0489
1763,194194.8526
1764,116074.9582
1765,136442.8565
1766,189550.0474
1767,212847.2368
1768,141434.7499
1769,167624.5015
1770,152415.434
1771,120227.4995
1772,132813.7466
1773,122513.1984
1774,143161.7508
1775,140928.4072
1776,127670.4367
1777,109772.3259
1778,139571.5505
1779,121249.2501
1780,175193.8472
1781,125696.343
1782,85345.41449
1783,144528.9705
1784,104713.0775
1785,123308.5737
1786,132653.6847
1787,160833.5375
1788,64495.05698
1789,93070.44703
1790,85028.00311
1791,187236.3263
1792,155306.1287
1793,128904.8907
